"source_table","source_field","source_value_raw","source_value_norm","student_id","match_type","match_confidence","evidence_fields"
"学生体能考核.xlsx","XH","pjxuqwbj894","pjxuqwbj894","pjxuqwbj894","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj898","pjxuqwbj898","pjxuqwbj898","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj903","pjxuqwbj903","pjxuqwbj903","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj904","pjxuqwbj904","pjxuqwbj904","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj905","pjxuqwbj905","pjxuqwbj905","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj906","pjxuqwbj906","pjxuqwbj906","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj914","pjxuqwbj914","pjxuqwbj914","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj915","pjxuqwbj915","pjxuqwbj915","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj916","pjxuqwbj916","pjxuqwbj916","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj917","pjxuqwbj917","pjxuqwbj917","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj918","pjxuqwbj918","pjxuqwbj918","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj925","pjxuqwbj925","pjxuqwbj925","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj927","pjxuqwbj927","pjxuqwbj927","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj928","pjxuqwbj928","pjxuqwbj928","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj930","pjxuqwbj930","pjxuqwbj930","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj933","pjxuqwbj933","pjxuqwbj933","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj935","pjxuqwbj935","pjxuqwbj935","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj937","pjxuqwbj937","pjxuqwbj937","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj944","pjxuqwbj944","pjxuqwbj944","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj947","pjxuqwbj947","pjxuqwbj947","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj950","pjxuqwbj950","pjxuqwbj950","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj952","pjxuqwbj952","pjxuqwbj952","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj953","pjxuqwbj953","pjxuqwbj953","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj954","pjxuqwbj954","pjxuqwbj954","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj955","pjxuqwbj955","pjxuqwbj955","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj956","pjxuqwbj956","pjxuqwbj956","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj958","pjxuqwbj958","pjxuqwbj958","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj962","pjxuqwbj962","pjxuqwbj962","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj967","pjxuqwbj967","pjxuqwbj967","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj974","pjxuqwbj974","pjxuqwbj974","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj976","pjxuqwbj976","pjxuqwbj976","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj980","pjxuqwbj980","pjxuqwbj980","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj985","pjxuqwbj985","pjxuqwbj985","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj986","pjxuqwbj986","pjxuqwbj986","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj988","pjxuqwbj988","pjxuqwbj988","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj992","pjxuqwbj992","pjxuqwbj992","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj993","pjxuqwbj993","pjxuqwbj993","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj994","pjxuqwbj994","pjxuqwbj994","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuqwbj996","pjxuqwbj996","pjxuqwbj996","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzsfj977","pjxuzsfj977","pjxuzsfj977","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzsfj978","pjxuzsfj978","pjxuzsfj978","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzsfj980","pjxuzsfj980","pjxuzsfj980","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzsfj981","pjxuzsfj981","pjxuzsfj981","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzsfj983","pjxuzsfj983","pjxuzsfj983","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzsfj984","pjxuzsfj984","pjxuzsfj984","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzsfj988","pjxuzsfj988","pjxuzsfj988","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzsfj995","pjxuzsfj995","pjxuzsfj995","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzvbj991","pjxuzvbj991","pjxuzvbj991","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzvbj996","pjxuzvbj996","pjxuzvbj996","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzxbj984","pjxuzxbj984","pjxuzxbj984","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzxbj986","pjxuzxbj986","pjxuzxbj986","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzxbj987","pjxuzxbj987","pjxuzxbj987","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxuzxbj997","pjxuzxbj997","pjxuzxbj997","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzrfj975","pjxvzrfj975","pjxvzrfj975","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzrfj978","pjxvzrfj978","pjxvzrfj978","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzrfj981","pjxvzrfj981","pjxvzrfj981","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzrfj997","pjxvzrfj997","pjxvzrfj997","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvztfj974","pjxvztfj974","pjxvztfj974","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvztfj976","pjxvztfj976","pjxvztfj976","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvztfj977","pjxvztfj977","pjxvztfj977","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvztfj980","pjxvztfj980","pjxvztfj980","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvztfj985","pjxvztfj985","pjxvztfj985","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvztfj990","pjxvztfj990","pjxvztfj990","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvztfj991","pjxvztfj991","pjxvztfj991","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvztfj992","pjxvztfj992","pjxvztfj992","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvztfj994","pjxvztfj994","pjxvztfj994","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzxbj989","pjxvzxbj989","pjxvzxbj989","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzxbj996","pjxvzxbj996","pjxvzxbj996","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzxbj997","pjxvzxbj997","pjxvzxbj997","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzxfj970","pjxvzxfj970","pjxvzxfj970","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzxfj972","pjxvzxfj972","pjxvzxfj972","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzxfj980","pjxvzxfj980","pjxvzxfj980","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzxfj982","pjxvzxfj982","pjxvzxfj982","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzxfj987","pjxvzxfj987","pjxvzxfj987","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzxfj988","pjxvzxfj988","pjxvzxfj988","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxvzxfj998","pjxvzxfj998","pjxvzxfj998","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj899","pjxwxxbj899","pjxwxxbj899","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj905","pjxwxxbj905","pjxwxxbj905","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj907","pjxwxxbj907","pjxwxxbj907","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj908","pjxwxxbj908","pjxwxxbj908","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj910","pjxwxxbj910","pjxwxxbj910","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj913","pjxwxxbj913","pjxwxxbj913","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj914","pjxwxxbj914","pjxwxxbj914","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj915","pjxwxxbj915","pjxwxxbj915","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj916","pjxwxxbj916","pjxwxxbj916","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj918","pjxwxxbj918","pjxwxxbj918","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj924","pjxwxxbj924","pjxwxxbj924","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj927","pjxwxxbj927","pjxwxxbj927","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj928","pjxwxxbj928","pjxwxxbj928","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj930","pjxwxxbj930","pjxwxxbj930","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj934","pjxwxxbj934","pjxwxxbj934","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj938","pjxwxxbj938","pjxwxxbj938","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj940","pjxwxxbj940","pjxwxxbj940","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj941","pjxwxxbj941","pjxwxxbj941","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj943","pjxwxxbj943","pjxwxxbj943","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj944","pjxwxxbj944","pjxwxxbj944","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj945","pjxwxxbj945","pjxwxxbj945","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj946","pjxwxxbj946","pjxwxxbj946","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj949","pjxwxxbj949","pjxwxxbj949","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj951","pjxwxxbj951","pjxwxxbj951","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj953","pjxwxxbj953","pjxwxxbj953","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj960","pjxwxxbj960","pjxwxxbj960","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj963","pjxwxxbj963","pjxwxxbj963","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj964","pjxwxxbj964","pjxwxxbj964","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj967","pjxwxxbj967","pjxwxxbj967","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj970","pjxwxxbj970","pjxwxxbj970","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj972","pjxwxxbj972","pjxwxxbj972","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj981","pjxwxxbj981","pjxwxxbj981","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj983","pjxwxxbj983","pjxwxxbj983","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj992","pjxwxxbj992","pjxwxxbj992","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj993","pjxwxxbj993","pjxwxxbj993","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwxxbj995","pjxwxxbj995","pjxwxxbj995","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxbj985","pjxwzxbj985","pjxwzxbj985","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxbj986","pjxwzxbj986","pjxwzxbj986","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxbj987","pjxwzxbj987","pjxwzxbj987","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxbj988","pjxwzxbj988","pjxwzxbj988","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxbj989","pjxwzxbj989","pjxwzxbj989","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxbj990","pjxwzxbj990","pjxwzxbj990","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxbj993","pjxwzxbj993","pjxwzxbj993","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxbj996","pjxwzxbj996","pjxwzxbj996","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxbj997","pjxwzxbj997","pjxwzxbj997","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxbj998","pjxwzxbj998","pjxwzxbj998","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxfj975","pjxwzxfj975","pjxwzxfj975","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxfj977","pjxwzxfj977","pjxwzxfj977","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxfj981","pjxwzxfj981","pjxwzxfj981","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxfj983","pjxwzxfj983","pjxwzxfj983","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxfj984","pjxwzxfj984","pjxwzxfj984","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxfj987","pjxwzxfj987","pjxwzxfj987","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxfj991","pjxwzxfj991","pjxwzxfj991","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxfj992","pjxwzxfj992","pjxwzxfj992","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxfj993","pjxwzxfj993","pjxwzxfj993","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxfj994","pjxwzxfj994","pjxwzxfj994","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxkj985","pjxwzxkj985","pjxwzxkj985","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxkj989","pjxwzxkj989","pjxwzxkj989","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxkj991","pjxwzxkj991","pjxwzxkj991","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxkj992","pjxwzxkj992","pjxwzxkj992","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxkj993","pjxwzxkj993","pjxwzxkj993","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxkj996","pjxwzxkj996","pjxwzxkj996","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxwzxkj998","pjxwzxkj998","pjxwzxkj998","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj901","pjxxxxbj901","pjxxxxbj901","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj904","pjxxxxbj904","pjxxxxbj904","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj907","pjxxxxbj907","pjxxxxbj907","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj908","pjxxxxbj908","pjxxxxbj908","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj910","pjxxxxbj910","pjxxxxbj910","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj911","pjxxxxbj911","pjxxxxbj911","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj912","pjxxxxbj912","pjxxxxbj912","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj913","pjxxxxbj913","pjxxxxbj913","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj914","pjxxxxbj914","pjxxxxbj914","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj915","pjxxxxbj915","pjxxxxbj915","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj916","pjxxxxbj916","pjxxxxbj916","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj917","pjxxxxbj917","pjxxxxbj917","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj921","pjxxxxbj921","pjxxxxbj921","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj922","pjxxxxbj922","pjxxxxbj922","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj923","pjxxxxbj923","pjxxxxbj923","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj930","pjxxxxbj930","pjxxxxbj930","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj932","pjxxxxbj932","pjxxxxbj932","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj933","pjxxxxbj933","pjxxxxbj933","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj937","pjxxxxbj937","pjxxxxbj937","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj941","pjxxxxbj941","pjxxxxbj941","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj942","pjxxxxbj942","pjxxxxbj942","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj943","pjxxxxbj943","pjxxxxbj943","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj944","pjxxxxbj944","pjxxxxbj944","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj945","pjxxxxbj945","pjxxxxbj945","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj953","pjxxxxbj953","pjxxxxbj953","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj955","pjxxxxbj955","pjxxxxbj955","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj957","pjxxxxbj957","pjxxxxbj957","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj958","pjxxxxbj958","pjxxxxbj958","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj963","pjxxxxbj963","pjxxxxbj963","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj966","pjxxxxbj966","pjxxxxbj966","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj968","pjxxxxbj968","pjxxxxbj968","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj970","pjxxxxbj970","pjxxxxbj970","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj975","pjxxxxbj975","pjxxxxbj975","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj980","pjxxxxbj980","pjxxxxbj980","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj981","pjxxxxbj981","pjxxxxbj981","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj986","pjxxxxbj986","pjxxxxbj986","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj987","pjxxxxbj987","pjxxxxbj987","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj988","pjxxxxbj988","pjxxxxbj988","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj989","pjxxxxbj989","pjxxxxbj989","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj995","pjxxxxbj995","pjxxxxbj995","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxxxbj997","pjxxxxbj997","pjxxxxbj997","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztbj990","pjxxztbj990","pjxxztbj990","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztbj994","pjxxztbj994","pjxxztbj994","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztbj995","pjxxztbj995","pjxxztbj995","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztbj998","pjxxztbj998","pjxxztbj998","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztfj972","pjxxztfj972","pjxxztfj972","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztfj975","pjxxztfj975","pjxxztfj975","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztfj982","pjxxztfj982","pjxxztfj982","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztfj986","pjxxztfj986","pjxxztfj986","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztfj988","pjxxztfj988","pjxxztfj988","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztfj991","pjxxztfj991","pjxxztfj991","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztfj992","pjxxztfj992","pjxxztfj992","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztfj995","pjxxztfj995","pjxxztfj995","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxztfj997","pjxxztfj997","pjxxztfj997","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxbj995","pjxxzxbj995","pjxxzxbj995","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxbj998","pjxxzxbj998","pjxxzxbj998","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxkj978","pjxxzxkj978","pjxxzxkj978","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxkj979","pjxxzxkj979","pjxxzxkj979","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxkj981","pjxxzxkj981","pjxxzxkj981","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxkj983","pjxxzxkj983","pjxxzxkj983","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxkj987","pjxxzxkj987","pjxxzxkj987","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxkj990","pjxxzxkj990","pjxxzxkj990","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxkj991","pjxxzxkj991","pjxxzxkj991","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxkj995","pjxxzxkj995","pjxxzxkj995","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxkj997","pjxxzxkj997","pjxxzxkj997","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxxzxkj998","pjxxzxkj998","pjxxzxkj998","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj001","pjxyqwbj001","pjxyqwbj001","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj002","pjxyqwbj002","pjxyqwbj002","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj003","pjxyqwbj003","pjxyqwbj003","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj004","pjxyqwbj004","pjxyqwbj004","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj006","pjxyqwbj006","pjxyqwbj006","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj007","pjxyqwbj007","pjxyqwbj007","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj013","pjxyqwbj013","pjxyqwbj013","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj015","pjxyqwbj015","pjxyqwbj015","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj016","pjxyqwbj016","pjxyqwbj016","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj018","pjxyqwbj018","pjxyqwbj018","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj020","pjxyqwbj020","pjxyqwbj020","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj022","pjxyqwbj022","pjxyqwbj022","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj023","pjxyqwbj023","pjxyqwbj023","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj027","pjxyqwbj027","pjxyqwbj027","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj031","pjxyqwbj031","pjxyqwbj031","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj033","pjxyqwbj033","pjxyqwbj033","exact","high","identity:XH -> student_id"
"学生体能考核.xlsx","XH","pjxyqwbj034","pjxyqwbj034","pjxyqwbj034","exact","high","identity:XH -> student_id"
