"student_id","XB","NJ","XSM","ZYM","YX","ZY","BJ"
"pjxyqxbj969","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005011"
"pjxyqxbj972","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbj973","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002011"
"pjxyqxbj978","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014021"
"pjxyqxbj979","女","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014023"
"pjxyqxbj980","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014013"
"pjxyqxbj981","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001013"
"pjxyqxbj984","男","2020级","光电工程学院","光电信息科学与工程","光电工程学院","光电信息科学与工程","2005031"
"pjxyqxbj985","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005051"
"pjxyqxbj987","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002011"
"pjxyqxbj989","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbj991","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005051"
"pjxyqxbj993","男","2020级","通信工程学院","空间信息与数字技术","通信工程学院","空间信息与数字技术","2001041"
"pjxyqxbj995","男","2020级","电子工程学院","遥感科学与技术","电子工程学院","遥感科学与技术","2002071"
"pjxyqxbk000","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk005","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk007","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbk011","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbk013","男","2020级","电子工程学院","遥感科学与技术","电子工程学院","遥感科学与技术","2002071"
"pjxyqxbk015","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk019","女","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk021","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014021"
"pjxyqxbk022","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbk023","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002015"
"pjxyqxbk024","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001013"
"pjxyqxbk025","男","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016021"
"pjxyqxbk027","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbk031","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002015"
"pjxyqxbk032","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk035","女","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014012"
"pjxyqxbk036","女","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk039","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk042","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbk043","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk046","男","2020级","物理学院","应用物理学","物理学院","应用物理学","2005049"
"pjxyqxbk047","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002015"
"pjxyqxbk048","女","2020级","通信工程学院","空间信息与数字技术","通信工程学院","空间信息与数字技术","2001041"
"pjxyqxbk052","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbk053","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbk059","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk063","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014013"
"pjxyqxbk064","女","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk065","女","2020级","电子工程学院","遥感科学与技术","电子工程学院","遥感科学与技术","2002071"
"pjxyqxbk066","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002015"
"pjxyqxbk067","男","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016021"
"pjxyqxbk068","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk070","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001019"
"pjxyqxbk072","女","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk074","男","2020级","空间科学与技术学院","探测制导与控制技术","空间科学与技术学院","探测制导与控制技术","2016011"
"pjxyqxbk075","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002015"
"pjxyqxbk076","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014011"
"pjxyqxbk079","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014028"
"pjxyqxbk080","男","2021级","光电工程学院","光电信息科学与工程","光电工程学院","光电信息科学与工程","2105031"
"pjxyqxbk081","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbk086","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001012"
"pjxyqxbk090","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbk094","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001015"
"pjxyqxbk095","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001015"
"pjxyqxbk097","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014011"
"pjxyqxbk098","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk101","女","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014023"
"pjxyqxbk105","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001017"
"pjxyqxbk107","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001017"
"pjxyqxbk115","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbk116","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk121","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001012"
"pjxyqxbk125","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002015"
"pjxyqxbk131","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002015"
"pjxyqxbk135","女","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk137","男","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016021"
"pjxyqxbk138","女","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk140","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk144","男","2020级","电子工程学院","遥感科学与技术","电子工程学院","遥感科学与技术","2002071"
"pjxyqxbk147","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk148","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014021"
"pjxyqxbk149","男","2020级","空间科学与技术学院","探测制导与控制技术","空间科学与技术学院","探测制导与控制技术","2016011"
"pjxyqxbk150","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk151","女","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk154","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk155","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014019"
"pjxyqxbk158","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk159","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014012"
"pjxyqxbk160","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk162","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk163","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001015"
"pjxyqxbk165","女","2020级","电子工程学院","遥感科学与技术","电子工程学院","遥感科学与技术","2002071"
"pjxyqxbk166","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk167","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014012"
"pjxyqxbk168","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk171","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk180","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001015"
"pjxyqxbk182","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk183","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk185","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk190","女","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk194","男","2020级","通信工程学院","空间信息与数字技术","通信工程学院","空间信息与数字技术","2001041"
"pjxyqxbk195","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk198","女","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk199","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014013"
"pjxyqxbk201","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk204","女","2021级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2114021"
"pjxyqxbk208","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk209","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk210","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014012"
"pjxyqxbk211","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014011"
"pjxyqxbk217","男","2020级","物理学院","电波传播与天线","物理学院","电波传播与天线","2005061"
"pjxyqxbk218","女","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk220","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk222","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk224","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001017"
"pjxyqxbk228","女","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk230","女","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk231","女","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk232","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk236","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk239","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014023"
"pjxyqxbk242","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014011"
"pjxyqxbk243","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbk246","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk253","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005018"
"pjxyqxbk257","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk261","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk262","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk263","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk264","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk268","女","2021级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2111051"
"pjxyqxbk269","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001051"
"pjxyqxbk272","女","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk273","男","2020级","通信工程学院","空间信息与数字技术","通信工程学院","空间信息与数字技术","2001041"
"pjxyqxbk276","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014021"
"pjxyqxbk277","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk281","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk286","女","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk287","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk290","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk294","男","2020级","光电工程学院","光电信息科学与工程","光电工程学院","光电信息科学与工程","2005031"
"pjxyqxbk295","女","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk297","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk298","男","2020级","光电工程学院","光电信息科学与工程","光电工程学院","光电信息科学与工程","2005031"
"pjxyqxbk300","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk302","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk304","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk305","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbk307","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk314","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk316","女","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001051"
"pjxyqxbk317","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk318","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001017"
"pjxyqxbk319","男","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016029"
"pjxyqxbk325","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk328","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001017"
"pjxyqxbk329","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbk330","男","2020级","人工智能学院","人工智能","人工智能学院","人工智能","2020039"
"pjxyqxbk331","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014019"
"pjxyqxbk334","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001013"
"pjxyqxbk335","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002019"
"pjxyqxbk336","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbk338","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk339","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk341","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk342","男","2021级","人工智能学院","人工智能","人工智能学院","人工智能","2120039"
"pjxyqxbk343","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk346","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk349","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk350","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014023"
"pjxyqxbk351","男","2020级","物理学院","电波传播与天线","物理学院","电波传播与天线","2005061"
"pjxyqxbk354","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk358","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk364","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001013"
"pjxyqxbk368","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014021"
"pjxyqxbk369","女","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk370","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk373","男","2021级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2111053"
"pjxyqxbk375","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014023"
"pjxyqxbk377","女","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk378","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014012"
"pjxyqxbk382","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbk388","男","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016021"
"pjxyqxbk389","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk391","女","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014023"
"pjxyqxbk398","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk399","女","2020级","空间科学与技术学院","飞行器设计与工程","空间科学与技术学院","飞行器设计与工程","2016031"
"pjxyqxbk401","男","2020级","光电工程学院","光电信息科学与工程","光电工程学院","光电信息科学与工程","2005031"
"pjxyqxbk402","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk403","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk411","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbk414","女","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016021"
"pjxyqxbk415","女","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk419","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014011"
"pjxyqxbk426","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002019"
"pjxyqxbk428","女","2020级","电子工程学院","遥感科学与技术","电子工程学院","遥感科学与技术","2002071"
"pjxyqxbk429","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002012"
"pjxyqxbk434","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk437","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk442","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005019"
"pjxyqxbk444","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001012"
"pjxyqxbk445","女","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014011"
"pjxyqxbk446","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002018"
"pjxyqxbk448","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001019"
"pjxyqxbk452","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001018"
"pjxyqxbk454","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005019"
"pjxyqxbk457","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk458","女","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbk460","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk464","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk468","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk469","女","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014023"
"pjxyqxbk470","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001012"
"pjxyqxbk472","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001011"
"pjxyqxbk474","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbk477","男","2021级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2102014"
"pjxyqxbk479","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001011"
"pjxyqxbk481","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001013"
"pjxyqxbk484","女","2020级","计算机科学与技术学院","软件工程","计算机科学与技术学院","软件工程","2003058"
"pjxyqxbk486","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001012"
"pjxyqxbk489","女","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014011"
"pjxyqxbk491","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001019"
"pjxyqxbk495","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk497","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk500","男","2020级","空间科学与技术学院","探测制导与控制技术","空间科学与技术学院","探测制导与控制技术","2016011"
"pjxyqxbk501","男","2020级","空间科学与技术学院","探测制导与控制技术","空间科学与技术学院","探测制导与控制技术","2016011"
"pjxyqxbk503","女","2021级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2102014"
"pjxyqxbk505","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001013"
"pjxyqxbk506","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk513","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001011"
"pjxyqxbk516","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001019"
"pjxyqxbk519","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001013"
"pjxyqxbk520","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001013"
"pjxyqxbk521","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbk522","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk524","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk525","女","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk527","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014019"
"pjxyqxbk528","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014021"
"pjxyqxbk530","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk531","女","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005019"
"pjxyqxbk533","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001012"
"pjxyqxbk534","女","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbk535","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk537","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001016"
"pjxyqxbk539","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk543","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001017"
"pjxyqxbk546","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002019"
"pjxyqxbk547","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001018"
"pjxyqxbk549","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002019"
"pjxyqxbk551","男","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk552","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk553","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001014"
"pjxyqxbk555","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001018"
"pjxyqxbk556","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005019"
"pjxyqxbk562","女","2020级","电子工程学院","电子信息工程","电子工程学院","电子信息工程","2002014"
"pjxyqxbk565","男","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014013"
"pjxyqxbk566","女","2020级","光电工程学院","光电信息科学与工程","光电工程学院","光电信息科学与工程","2005031"
"pjxyqxbk567","男","2020级","通信工程学院","信息工程","通信工程学院","信息工程","2001052"
"pjxyqxbk571","女","2020级","微电子学院","微电子科学与工程","微电子学院","微电子科学与工程","2014013"
"pjxyqxbk572","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk573","男","2020级","电子工程学院","电磁场与无线技术","电子工程学院","电磁场与无线技术","2002061"
"pjxyqxbk578","男","2020级","通信工程学院","通信工程","通信工程学院","通信工程","2001015"
"pjxyqxbk579","男","2021级","光电工程学院","光电信息科学与工程","光电工程学院","光电信息科学与工程","2105031"
"pjxyqxbk581","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014023"
"pjxyqxbk582","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk583","男","2020级","物理学院","电子信息科学与技术","物理学院","电子信息科学与技术","2005052"
"pjxyqxbk590","男","2020级","空间科学与技术学院","空间科学与技术","空间科学与技术学院","空间科学与技术","2016029"
"pjxyqxbk592","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk594","男","2020级","光电工程学院","电子科学与技术","光电工程学院","电子科学与技术","2005012"
"pjxyqxbk595","女","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk596","男","2020级","微电子学院","集成电路设计与集成系统","微电子学院","集成电路设计与集成系统","2014022"
"pjxyqxbk597","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk598","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
"pjxyqxbk601","男","2020级","电子工程学院","信息对抗技术","电子工程学院","信息对抗技术","2002031"
